id,room,area,toilet,x,y,khoang_cach,n_hospital,price
2036,2,81.4,2,21.01755,105.79067,2.9,2,31.97336085276121
4594,2,68.0,2,20.95828247,105.7671967,9.26,2,35.326281850755656
4315,3,82.0,2,21.0307312,105.7613297,4.51,1,23.720238094999996
2271,3,105.0,2,21.00029182,105.8160095,4.41,4,60.0
5158,2,135.0,2,21.00048828,105.8071594,4.25,4,19.6875
10998,3,98.0,2,21.08234978,105.8717575,7.78,0,27.093100771470592
10548,3,81.0,2,21.00522614,105.7389145,7.58,0,40.14126406291203
5829,2,66.5,1,20.99606133,105.8234482,5.05,3,52.53451586972973
4005,2,102.0,2,21.00266647,105.8154297,4.17,4,49.028477567743565
8433,2,67.0,2,21.02097893,105.7910614,2.58,2,43.764361571944455
2159,2,80.0,2,20.96246719,105.792366,8.14,2,36.75501067625
7039,2,65.5,2,20.98191643,105.7424927,8.71,0,36.997121721481484
2545,2,45.0,1,21.0004465,105.8300073,4.94,5,38.85442496517243
8084,2,55.0,1,21.00885201,105.7439194,6.97,0,22.88303502
10214,2,55.0,1,21.00657463,105.7450485,6.99,0,41.77216884035292
3610,2,62.0,1,21.03506279,105.7496643,5.56,1,14.839752985652172
838,3,123.0,2,21.07213593,105.810997,2.99,0,59.02405116491974
3924,2,72.0,1,20.97302246,105.7632751,8.13,2,80.0
6498,2,80.0,2,20.99972153,105.828331,4.92,5,28.800125028000007
1423,2,79.8,2,21.04016,105.761314,4.35,1,33.87244555152174
623,3,115.0,2,21.08229256,105.7918243,4.14,1,31.251498292227275
5777,3,99.0,2,21.07865143,105.8026123,3.58,0,39.3284380096875
2911,3,90.1,2,20.97639847,105.8145752,6.73,1,22.028132770000003
2526,3,111.0,2,21.00836563,105.8029099,3.46,3,39.03721840857143
921,3,133.0,2,20.99751663,105.795166,4.64,4,45.99933880405319
10973,3,110.0,2,21.06583977,105.7981491,2.38,1,80.09270340541667
4213,2,105.0,2,21.02941132,105.7687531,3.84,0,42.47298091189728
2287,1,49.0,1,20.95757484,105.8069,8.54,1,27.628445658
135,2,74.0,2,21.02097893,105.7910614,2.58,2,34.85621342155016
6981,3,115.0,2,21.09144402,105.7847214,5.25,1,68.96551724
6474,3,90.0,2,20.97661018,105.7615204,7.91,1,24.297927719655174
2347,2,65.0,1,21.0024147,105.9641113,16.45,0,41.77216884035292
5780,3,95.0,2,20.96418762,105.8305283,8.29,1,49.2362780409137
3395,4,135.0,3,21.01188278,105.7864456,3.6,2,37.57094462070708
9527,2,71.0,2,20.999119,105.80844,4.4,4,49.33136231115384
1815,2,112.0,2,21.01410294,105.8017883,2.9,2,24.239874416470588
9951,3,94.0,2,21.05760002,105.8845978,8.12,2,30.902007958484855
1694,2,80.0,2,20.99458504,105.8633957,7.6,0,32.606138262619034
6373,2,79.0,2,20.97447205,105.7608795,8.13,1,41.77216884035292
7112,3,80.0,2,21.0024147,105.9641113,16.45,0,45.977164058085805
9659,1,33.0,1,21.0024147,105.9641113,16.45,0,52.7027027
7772,2,62.0,2,20.97953796,105.8416138,7.33,1,42.827488438598515
5187,4,185.0,4,21.03445816,105.7696533,3.61,0,43.87157287285714
