id,room,area,toilet,x,y,khoang_cach,n_hospital,price
9134,2,33.0,2,20.9877606,105.8006384,5.53,3,42.35282
1067,2,72.0,2,21.07016945,105.9068375,10.57,2,75.213936
4900,2,73.0,2,20.97602463,105.7615967,7.96,1,65.66312
1155,3,127.0,2,20.97843933,105.772644,7.2,2,43.533844
121,3,98.4,2,21.07865143,105.8026123,3.58,0,33.022995
7611,3,100.0,2,21.02741051,105.7935104,1.91,0,48.808933
614,1,45.1,1,21.02358246,105.8052292,1.93,3,42.24168
8856,3,80.0,2,21.0024147,105.9641113,16.45,0,35.52046
8831,2,80.0,2,20.99599457,105.8612671,7.35,0,42.13758
4230,2,85.0,2,21.08014297,105.8136902,3.83,0,46.421513
10536,3,126.0,2,21.06357574,105.795311,2.27,1,26.695818
932,3,85.0,2,21.06510162,105.8886566,8.68,2,51.10666
4215,2,64.0,2,21.00885201,105.7439194,6.97,0,20.897266
6457,2,83.0,2,20.99433327,105.8675613,7.94,0,44.459747
225,2,45.0,1,20.97776985,105.836113,7.23,1,43.157673
46,2,63.0,2,21.0024147,105.9641113,16.45,0,49.912907
164,3,137.0,2,20.98651886,105.7863998,5.93,1,36.958157
6551,2,55.0,2,20.98554039,105.7989426,5.77,2,40.71599
6647,3,164.0,2,21.00557899,105.8037491,3.74,3,29.013592
2515,2,63.5,1,20.95438957,105.7445679,10.7,0,25.540995
6889,2,91.0,2,20.97332001,105.7782822,7.45,4,69.40698
7924,2,71.0,2,20.95890427,105.8381805,9.04,2,37.847466
8182,2,68.0,2,20.99835014,105.806366,4.46,4,22.777197
1310,3,95.0,2,20.97447205,105.7608795,8.13,1,42.88643
4289,4,203.0,2,21.02097893,105.7910614,2.58,2,30.841446
8539,3,130.0,2,20.99993896,105.8363724,5.34,3,35.023506
9836,3,135.0,3,21.00048828,105.8071594,4.25,4,48.975616
1863,3,94.0,2,21.03272629,105.753746,5.2,1,30.841446
4459,3,90.0,2,20.97309303,105.8383713,7.75,1,35.79402
1000,2,67.0,2,21.03512001,105.7674332,3.81,0,44.158443
5954,3,99.0,2,21.08234978,105.8717575,7.78,0,44.258858
985,3,126.0,2,20.99069977,105.8142776,5.31,2,46.1159
7406,4,156.0,2,20.9934864,105.8069077,4.95,5,27.578686
7807,3,125.0,2,21.00896263,105.793129,3.59,2,43.170765
4471,3,96.8,2,21.00968742,105.7215958,8.95,0,22.96229
59,1,47.0,1,21.00885201,105.7439194,6.97,0,37.847466
6814,1,31.0,1,21.0024147,105.9641113,16.45,0,29.86782
345,3,101.0,2,20.97309303,105.8383713,7.75,1,38.568874
7169,2,61.0,1,21.07024574,105.7914734,3.04,1,32.556557
1900,1,31.0,1,21.0024147,105.9641113,16.45,0,40.919968
7357,3,115.0,2,21.01743507,105.7803955,3.52,0,42.55919
1615,3,119.6,2,21.00557899,105.8037491,3.74,3,30.993061
3795,2,62.0,2,20.98009872,105.8742447,9.37,0,35.805252
5285,2,71.2,2,20.99629784,105.8056335,4.66,5,34.099316
9163,3,116.0,2,21.04423332,105.7673187,3.74,0,30.38806
2664,4,127.0,3,20.94645882,105.8557816,10.92,3,41.44917
4178,2,66.0,2,21.04615211,105.9156494,11.1,1,66.75301
3586,2,70.0,1,20.93970299,105.7872543,10.47,0,33.747967
7365,2,91.0,2,21.01682663,105.8152237,2.81,4,36.70056
4822,3,100.0,2,20.94645882,105.8557816,10.92,3,23.446177
9434,2,70.0,2,20.96246719,105.792366,8.14,2,35.07229
6062,3,103.0,2,21.00522614,105.8050613,3.77,4,43.952374
6856,3,86.3,2,21.07024574,105.7914734,3.04,1,32.863247
5021,2,75.0,2,20.97309303,105.8383713,7.75,1,37.68059
10723,2,74.0,2,20.96246719,105.792366,8.14,2,33.57859
9462,4,132.0,3,21.06575012,105.7982101,2.37,1,36.493114
4384,3,82.0,2,21.0307312,105.7613297,4.51,1,31.487242
5305,2,54.0,1,20.9525795,105.757576,10.19,0,52.244556
4898,2,74.8,2,20.97602463,105.7615967,7.96,1,37.712906
565,2,81.7,2,21.02216148,105.7717972,3.89,0,41.955235
2184,2,90.0,2,21.04785919,105.8846817,8.01,4,25.728386
1185,2,77.0,2,21.05226898,105.8848114,8.06,5,40.695446
8134,1,43.0,1,20.99927711,105.7381134,7.96,0,37.05914
8975,1,50.0,1,21.0499622,105.7897558,1.65,1,41.821014
5468,1,45.0,1,21.07284927,105.8124313,3.09,0,46.317677
4536,2,78.0,2,21.04423332,105.7673187,3.74,0,43.041187
6331,2,73.0,2,21.0201683,105.7807541,3.3,0,49.243073
1352,2,120.0,2,20.99479103,105.8678436,7.94,0,43.758045
3702,3,100.0,2,21.00346756,105.8024445,3.95,4,28.065151
1593,2,98.0,2,20.98651886,105.7863998,5.93,1,33.454266
2875,2,70.0,2,20.95020294,105.791069,9.37,1,58.058155
4047,2,48.0,1,21.0086145,105.834091,4.52,2,81.931816
10375,3,80.5,2,20.95977592,105.7418823,10.42,0,47.450336
5914,2,69.0,2,21.04118156,105.7353592,6.94,1,28.681879
7748,2,70.0,2,20.99893761,105.8801956,8.74,0,39.052555
10140,3,100.0,2,21.04437256,105.8032303,0.21,2,41.637474
9008,2,70.0,2,21.0024147,105.9641113,16.45,0,28.492355
1874,3,118.0,2,21.00056,105.80292,4.24,4,40.66235
7395,3,160.0,2,20.95828247,105.7671967,9.26,2,34.36643
7677,3,100.0,2,21.04044151,105.7807159,2.41,1,30.343199
2801,2,86.0,2,21.03656769,105.7604828,4.47,1,24.41942
5650,4,230.0,3,20.98345757,105.7856445,6.24,3,38.05799
6688,3,164.0,2,21.00557899,105.8037491,3.74,3,26.773174
4244,2,47.0,1,21.00893211,105.7440033,6.96,0,25.82532
4921,2,71.0,2,20.98464203,105.7747192,6.55,3,41.081783
4739,2,75.0,2,20.9732914,105.8200073,7.13,0,40.71599
1116,2,65.45,2,21.03597832,105.9062958,10.18,1,36.737564
2190,2,68.0,2,20.9732914,105.8200073,7.13,0,48.803463
824,2,55.0,2,20.95438957,105.7445679,10.7,0,23.493652
6117,2,80.0,2,21.04015923,105.7613144,4.35,1,36.403164
8291,2,50.0,1,20.9965735,105.8427701,6.0,3,31.69781
6524,2,96.0,2,20.98543167,105.8393402,6.71,2,43.609673
7596,3,85.0,2,20.97634506,105.7614975,7.94,1,43.321827
4831,3,133.0,2,21.02114296,105.8093491,2.23,3,49.281208
9285,2,75.0,2,21.01414871,105.7887268,3.29,2,43.370865
10135,3,135.0,2,21.04117203,105.8250961,2.05,4,34.105255
8635,2,64.0,2,20.99816513,105.801506,4.49,5,50.580265
6259,1,46.5,1,21.0024147,105.9641113,16.45,0,21.220924
8690,3,77.0,2,21.00580597,105.7943726,3.85,2,30.689707
703,2,48.0,1,21.0194587,105.8277431,3.29,2,47.026176
5427,3,117.0,2,20.96345901,105.762764,8.99,2,42.939026
10558,2,62.0,2,21.07024574,105.7914734,3.04,1,39.206635
7789,3,121.0,2,21.03413582,105.7641068,4.15,1,26.24882
2321,2,72.0,2,21.00580597,105.7943726,3.85,2,47.173355
4761,2,77.8,2,20.98434067,105.7768097,6.49,3,26.383543
10513,2,75.1,2,21.01028824,105.9401245,13.93,1,44.372017
7135,1,48.0,1,20.9732914,105.8200073,7.13,0,26.971687
5383,4,127.0,3,20.94645882,105.8557816,10.92,3,38.042118
10610,2,71.2,2,21.01609802,105.7924881,2.95,2,36.737564
411,2,75.0,1,21.06269073,105.9083328,10.55,2,27.581186
3768,2,62.0,2,20.98009872,105.8742447,9.37,0,42.474808
6681,3,83.0,2,20.99727631,105.8029861,4.57,5,31.434618
2294,2,68.0,2,21.02097893,105.7910614,2.58,2,38.568874
8713,3,81.0,2,21.02216148,105.7717972,3.89,0,30.14034
6173,2,70.0,2,21.03040504,105.7770309,3.04,0,42.24168
5050,3,140.0,2,21.06587982,105.801384,2.32,1,38.604664
1033,3,85.0,2,21.05760002,105.8845978,8.12,2,49.64434
474,2,71.0,2,21.00580597,105.7943726,3.85,2,37.059685
4206,2,76.0,2,20.99479103,105.8678436,7.94,0,38.072792
2036,2,81.4,2,21.01755,105.79067,2.9,2,30.382742
4594,2,68.0,2,20.95828247,105.7671967,9.26,2,38.042118
4315,3,82.0,2,21.0307312,105.7613297,4.51,1,21.046772
2271,3,105.0,2,21.00029182,105.8160095,4.41,4,60.852535
5158,2,135.0,2,21.00048828,105.8071594,4.25,4,31.909494
10998,3,98.0,2,21.08234978,105.8717575,7.78,0,26.358938
10548,3,81.0,2,21.00522614,105.7389145,7.58,0,43.170765
5829,2,66.5,1,20.99606133,105.8234482,5.05,3,51.369965
4005,2,102.0,2,21.00266647,105.8154297,4.17,4,48.43597
8433,2,67.0,2,21.02097893,105.7910614,2.58,2,50.088547
2159,2,80.0,2,20.96246719,105.792366,8.14,2,34.28998
7039,2,65.5,2,20.98191643,105.7424927,8.71,0,40.03553
2545,2,45.0,1,21.0004465,105.8300073,4.94,5,37.35724
8084,2,55.0,1,21.00885201,105.7439194,6.97,0,23.257597
10214,2,55.0,1,21.00657463,105.7450485,6.99,0,41.559757
3610,2,62.0,1,21.03506279,105.7496643,5.56,1,22.569256
838,3,123.0,2,21.07213593,105.810997,2.99,0,55.522236
3924,2,72.0,1,20.97302246,105.7632751,8.13,2,79.90709
6498,2,80.0,2,20.99972153,105.828331,4.92,5,33.823055
1423,2,79.8,2,21.04016,105.761314,4.35,1,34.612595
623,3,115.0,2,21.08229256,105.7918243,4.14,1,32.009804
5777,3,99.0,2,21.07865143,105.8026123,3.58,0,40.231037
2911,3,90.1,2,20.97639847,105.8145752,6.73,1,26.019426
2526,3,111.0,2,21.00836563,105.8029099,3.46,3,39.61456
921,3,133.0,2,20.99751663,105.795166,4.64,4,47.013737
10973,3,110.0,2,21.06583977,105.7981491,2.38,1,72.10328
4213,2,105.0,2,21.02941132,105.7687531,3.84,0,45.46443
2287,1,49.0,1,20.95757484,105.8069,8.54,1,26.390383
135,2,74.0,2,21.02097893,105.7910614,2.58,2,34.96735
6981,3,115.0,2,21.09144402,105.7847214,5.25,1,56.37232
6474,3,90.0,2,20.97661018,105.7615204,7.91,1,23.493652
2347,2,65.0,1,21.0024147,105.9641113,16.45,0,43.019882
5780,3,95.0,2,20.96418762,105.8305283,8.29,1,46.908237
3395,4,135.0,3,21.01188278,105.7864456,3.6,2,36.33101
9527,2,71.0,2,20.999119,105.80844,4.4,4,45.69726
1815,2,112.0,2,21.01410294,105.8017883,2.9,2,24.993122
9951,3,94.0,2,21.05760002,105.8845978,8.12,2,32.771748
1694,2,80.0,2,20.99458504,105.8633957,7.6,0,31.490976
6373,2,79.0,2,20.97447205,105.7608795,8.13,1,43.475815
7112,3,80.0,2,21.0024147,105.9641113,16.45,0,46.73015
9659,1,33.0,1,21.0024147,105.9641113,16.45,0,51.10666
7772,2,62.0,2,20.97953796,105.8416138,7.33,1,43.533844
5187,4,185.0,4,21.03445816,105.7696533,3.61,0,40.71241
4871,2,70.0,1,20.9838075,105.7898185,6.1,1,31.751293
7311,2,65.0,2,20.98483658,105.8598557,8.01,1,35.95303
4030,3,108.0,2,21.04015923,105.7613144,4.35,1,28.393244
6016,3,104.0,2,21.01743507,105.7803955,3.52,0,32.933838
9250,2,78.0,2,20.96212379,105.8746014,10.68,0,31.95715
4711,2,72.0,2,21.00522614,105.7389145,7.58,0,45.263184
7524,3,100.0,2,21.02741051,105.7935104,1.91,0,26.31627
2079,2,58.0,1,20.99477196,105.8061295,4.82,5,25.016867
9624,2,72.0,2,21.05903693,105.8681854,6.55,1,41.89594
2008,2,72.0,2,21.00580597,105.7943726,3.85,2,21.761835
5152,2,70.0,2,20.99727631,105.8029861,4.57,5,26.412418
8056,1,30.6,1,21.00885201,105.7439194,6.97,0,42.24168
7566,2,64.0,2,21.00885201,105.7439194,6.97,0,48.975616
5892,3,127.1,2,20.96333122,105.763916,8.94,2,44.37997
10260,3,107.0,2,21.01684952,105.7839737,3.33,1,30.778278
2220,2,78.0,2,21.04423332,105.7673187,3.74,0,24.619617
7667,2,50.0,1,20.9837461,105.8411144,6.95,2,28.455494
5943,2,55.0,1,20.99927711,105.7381134,7.96,0,49.01599
6774,3,114.0,3,21.06583214,105.8265076,3.16,0,34.526943
4324,3,96.0,2,21.02681732,105.7876663,2.34,0,35.269474
1595,2,83.0,2,20.97602463,105.7615967,7.96,1,30.315887
106,2,84.0,1,20.96246719,105.792366,8.14,2,41.060482
925,2,47.0,2,21.0261015,105.823328,2.51,1,35.95303
10810,3,150.0,2,21.0151062,105.7248459,8.46,0,37.88585
7410,2,80.0,2,21.02956772,105.7918777,1.85,0,35.43141
5006,2,70.0,2,21.04049873,105.9047928,10.01,1,30.458818
3349,3,84.7,2,20.99895859,105.7880325,4.7,3,52.254906
1211,2,78.0,2,20.97843933,105.772644,7.2,2,41.375076
10069,2,87.0,2,21.06303596,105.7959747,2.19,1,54.867878
5103,2,60.0,1,21.0387557,105.7922448,1.31,1,21.761835
816,3,75.0,2,20.9732914,105.8200073,7.13,0,46.73015
3187,5,186.0,3,21.03445816,105.7696533,3.61,0,26.584286
6935,3,117.0,2,20.97447205,105.7608795,8.13,1,30.58758
7531,2,82.0,2,21.01875877,105.7947769,2.61,2,35.07229
165,3,112.7,2,20.96875381,105.7921066,7.52,4,50.088547
5391,2,68.5,1,20.97145653,105.8281708,7.52,0,38.30488
7296,2,70.0,2,21.02496719,105.7713165,3.79,0,29.737097
10733,2,82.0,2,21.08334923,105.81073,4.09,0,38.042118
7327,3,75.0,2,20.97993279,105.8646317,8.69,0,42.24168
2191,2,65.0,1,21.0024147,105.9641113,16.45,0,27.000204
2690,3,175.0,2,21.00695801,105.8010788,3.61,3,31.861576
10874,2,80.0,2,21.06853676,105.8027649,2.57,0,23.817532
5278,3,114.0,2,20.98337555,105.7835312,6.32,3,40.32664
2068,2,81.0,2,21.04574585,105.8663788,6.17,3,43.170765
5826,1,30.0,1,21.00893211,105.7440033,6.96,0,44.258858
4797,4,167.0,3,21.02295303,105.8098145,2.06,3,40.941383
8830,2,59.0,1,21.002415,105.96411,16.45,0,42.939026
2020,2,71.0,2,20.95658875,105.8448868,9.52,2,25.32598
9381,2,26.0,1,20.9877606,105.8006384,5.53,3,38.304585
10700,1,45.0,1,21.07284927,105.8124313,3.09,0,25.016867
9580,3,111.0,2,20.98702621,105.7868347,5.87,1,37.914017
9638,2,70.8,2,21.00580597,105.7943726,3.85,2,43.72419
7904,2,47.0,2,21.018134,105.855273,5.63,2,25.09628
3505,3,109.0,2,21.03158569,105.7682037,3.82,0,43.533844
8169,3,107.7,2,21.03445816,105.7696533,3.61,0,45.587467
7218,2,75.0,1,20.96246719,105.792366,8.14,2,29.80896
9180,2,45.5,2,21.07284927,105.8124313,3.09,0,50.22292
10058,3,120.0,3,21.02358246,105.8052292,1.93,3,53.305138
2773,3,80.0,2,21.02724648,105.7860107,2.44,0,71.727585
9777,2,84.0,2,21.04423332,105.7673187,3.74,0,21.104906
4983,3,96.0,2,21.02681732,105.7876663,2.34,0,51.47526
8235,2,97.0,2,21.073904,105.79998,3.13,0,24.619617
3150,3,118.0,2,21.00056,105.80292,4.24,4,41.914696
8732,2,61.0,2,21.03158569,105.7604523,4.57,1,23.817532
9065,2,60.0,1,21.0024147,105.9641113,16.45,0,42.71953
5125,2,92.5,2,20.997612,105.8093262,4.55,4,58.894
8274,2,50.0,1,20.9965735,105.8427701,6.0,3,49.34784
9221,2,64.0,2,21.00885201,105.7439194,6.97,0,46.317677
888,3,105.0,2,21.03656769,105.7604828,4.47,1,44.03422
9331,2,65.0,1,21.02923775,105.7938538,1.75,0,46.61774
10561,2,80.0,2,21.04437256,105.8032303,0.21,2,47.864597
1294,3,101.0,2,20.97833824,105.8363342,7.19,1,32.863247
3340,2,86.4,2,21.00826073,105.7960434,3.57,2,51.39624
6190,3,90.0,2,21.04956627,105.778595,2.69,1,23.627522
4899,3,114.0,2,20.97241211,105.761528,8.27,2,49.01599
8282,1,53.0,1,20.99479103,105.8678436,7.94,0,79.90709
2980,2,69.0,2,20.96246719,105.792366,8.14,2,41.450188
6853,3,86.3,2,21.07024574,105.7914734,3.04,1,42.71953
7408,3,153.0,2,21.03407669,105.7703552,3.55,0,57.98053
4930,3,82.0,2,21.00481796,105.8046722,3.81,4,46.908237
2996,3,102.0,2,21.0124321,105.767395,4.82,0,36.1681
10487,3,115.0,2,21.08229256,105.7918243,4.14,1,45.46443
1573,3,100.0,2,20.99433327,105.8675613,7.94,0,32.987637
1596,2,86.0,2,20.9835701,105.7722626,6.76,2,24.993122
6860,3,86.3,2,21.07024574,105.7914734,3.04,1,26.609745
196,3,113.0,2,21.03600121,105.7824631,2.33,1,22.48631
2227,2,62.0,2,21.00885201,105.7439194,6.97,0,37.853153
9341,3,128.0,2,21.05554771,105.8085938,1.32,2,48.43597
6803,3,80.0,2,21.0024147,105.9641113,16.45,0,44.846924
9109,2,43.0,1,21.0216524,105.8009999,2.16,2,21.539038
5600,1,48.0,1,20.99927711,105.7381134,7.96,0,41.955235
1607,2,54.0,1,21.03512001,105.7674332,3.81,0,22.03591
10691,3,141.0,2,21.04335976,105.8184891,1.38,2,38.306255
712,2,91.0,2,20.97366714,105.7587128,8.31,1,36.966564
9326,2,52.0,2,21.0117028,105.8368627,4.48,2,48.653152
1248,3,151.0,2,21.00966644,105.7937469,3.5,2,35.032772
3802,3,88.0,2,21.04437256,105.8032303,0.21,2,48.116276
7455,2,52.0,1,20.96273422,105.8643417,9.99,1,36.966564
82,2,65.0,2,21.00580597,105.7943726,3.85,2,30.029238
6952,3,86.0,2,21.0555439,105.80513,1.26,2,54.15231
3597,2,70.0,2,20.97952843,105.7875671,6.57,3,24.619617
6021,3,86.0,2,21.03512001,105.7674332,3.81,0,35.94262
2371,2,73.0,2,21.0124321,105.767395,4.82,0,23.660707
5710,2,70.0,2,21.06287956,105.7222366,8.49,0,38.042118
2368,2,77.0,2,21.04423332,105.7673187,3.74,0,38.072792
1508,2,90.0,2,21.04785919,105.8846817,8.01,4,38.304585
983,2,70.0,2,20.98543167,105.8393402,6.71,2,60.852535
2960,3,181.0,3,21.00695801,105.8010788,3.61,3,115.191826
8454,2,48.0,1,20.96433449,105.8272934,8.18,1,39.565258
4686,2,55.0,1,21.07284927,105.8124313,3.09,0,51.63843
8605,2,59.0,2,21.03506279,105.7496643,5.56,1,52.041622
5484,2,64.0,1,21.03244019,105.778595,2.81,0,82.24541
6009,2,55.0,2,21.00885201,105.7439194,6.97,0,47.474922
191,2,63.86,2,21.00580597,105.7943726,3.85,2,31.434618
2877,2,86.8,2,21.05967522,105.8040771,1.68,2,43.170765
1835,2,78.78,2,21.04015923,105.7613144,4.35,1,41.16536
6606,3,80.0,2,21.0024147,105.9641113,16.45,0,20.897266
930,2,86.8,2,21.05967522,105.8040771,1.68,2,36.403164
7674,3,87.0,2,21.03717804,105.8730698,6.86,2,38.832787
10377,3,110.0,2,21.0203116,105.8083282,2.29,3,30.9908
10876,2,45.0,2,21.07284927,105.8124313,3.09,0,23.446177
7863,3,100.0,2,21.03445816,105.7696533,3.61,0,30.754528
7253,2,66.0,2,21.05239868,105.7801819,2.63,1,49.511436
1985,3,115.0,2,21.03326988,105.8167038,1.54,2,38.452652
2935,2,68.0,2,21.08234978,105.8717575,7.78,0,38.042118
8998,2,54.0,2,20.95876884,105.8463135,9.39,2,40.59618
3718,2,95.0,2,21.00966644,105.7937469,3.5,2,48.071297
4843,2,83.8,2,20.96040535,105.794693,8.31,2,37.018173
9194,3,141.0,4,21.07865143,105.8026123,3.58,0,41.87534
1110,2,75.0,2,20.9952507,105.7844086,5.18,1,42.552265
10525,1,48.0,1,21.04431725,105.877861,7.32,3,36.81867
822,2,65.0,2,21.03506279,105.7496643,5.56,1,81.931816
705,3,78.28,2,21.05760002,105.8845978,8.12,2,35.90099
6831,3,86.3,2,21.07024574,105.7914734,3.04,1,53.868896
788,2,65.0,2,20.97499894,105.82363,7.05,0,21.761835
7405,3,80.0,2,21.0024147,105.9641113,16.45,0,38.001827
4084,3,105.7,2,21.06616592,105.7981186,2.42,1,56.647285
7564,3,99.0,2,20.95876884,105.8463135,9.39,2,58.121727
370,2,70.0,2,20.97321701,105.7788544,7.43,4,43.157673
4107,3,112.0,2,21.06443024,105.7984238,2.24,1,43.170765
8619,3,100.0,2,20.99653816,105.8633881,7.48,0,32.556557
5386,2,71.0,2,20.99629784,105.8056335,4.66,5,18.902897
10023,3,80.0,2,20.99895859,105.7880325,4.7,3,42.71953
5355,3,96.0,3,21.00968742,105.7215958,8.95,0,27.555304
5702,2,103.0,2,21.01941681,105.8168793,2.65,2,34.96735
1627,2,57.0,1,21.03506279,105.7496643,5.56,1,42.939026
2557,4,143.0,3,21.0201683,105.7807541,3.3,0,25.82532
4174,2,91.0,2,21.03623962,105.7853775,2.05,1,40.416992
4697,2,70.0,2,20.9991188,105.8084412,4.4,4,17.006147
7913,3,105.0,2,21.03656769,105.7604828,4.47,1,46.908237
188,2,70.0,2,20.97952843,105.7875671,6.57,3,29.804426
6742,3,85.0,1,21.0416738,105.841164,3.65,4,26.609745
564,3,93.0,2,21.02122498,105.828064,3.19,2,41.87534
4691,2,65.0,2,20.991436,105.7560654,7.08,0,37.15307
2181,3,80.0,2,20.99657822,105.8651962,7.62,0,35.172295
1846,2,59.0,1,21.00885201,105.7439194,6.97,0,36.131226
3,3,102.0,3,21.00266647,105.8154297,4.17,4,25.142614
9602,3,135.0,2,21.0288105,105.8235626,2.36,1,43.213306
7141,2,88.0,2,21.01875877,105.7947769,2.61,2,50.148018
10835,2,30.0,1,21.0514559,105.8109757,1.06,1,43.170765
1507,2,63.4,1,20.96388435,105.8241653,8.14,1,29.84438
6258,3,96.0,2,20.98337555,105.7835312,6.32,3,50.088547
9174,2,86.0,2,20.9974041,105.8040619,4.55,5,35.631985
3197,2,64.0,2,20.98483658,105.8598557,8.01,1,41.16536
8296,1,52.0,1,21.0324192,105.8313599,2.86,2,41.16536
9045,3,96.0,2,20.98732567,105.8498383,7.16,2,36.652256
7506,2,70.5,2,20.95749855,105.8430862,9.36,2,37.15307
5167,2,100.0,2,21.01901627,105.7932053,2.65,2,23.260265
6717,3,77.0,2,21.0884064,105.8682517,7.81,1,41.725548
1264,2,71.0,2,21.01609802,105.7924881,2.95,2,43.157673
478,3,115.0,2,20.99682999,105.7938385,4.74,3,49.71001
3940,3,102.0,2,20.99477196,105.8061295,4.82,5,26.940554
5928,3,105.0,2,20.99477196,105.8061295,4.82,5,35.032772
3108,2,45.0,1,21.0004465,105.8300073,4.94,5,31.071327
379,2,48.0,1,21.04087,105.779158,2.56,1,51.699707
3269,3,77.0,2,20.97642708,105.8254318,6.97,1,60.852535
