id,room,area,toilet,x,y,khoang_cach,n_hospital,price
8245,3,104.0,2,21.03597832,105.9062958,10.18,1,54.05783333412264
10968,2,84.0,2,20.96345901,105.762764,8.99,2,29.871910236245444
1756,2,74.3,2,20.97309303,105.8383713,7.75,1,53.37445013899359
7724,1,50.0,1,20.99843788,105.8667374,7.63,0,31.93582736710813
2560,2,68.0,2,20.95990562,105.7918015,8.4,2,44.410260927881716
6637,3,82.0,2,21.06550217,105.8883133,8.66,2,40.0038600389465
3683,3,170.0,3,21.0201683,105.7807541,3.3,0,38.492816911329456
6924,2,77.0,2,21.08234978,105.8717575,7.78,0,52.243647606096225
2778,3,160.0,3,21.06970978,105.8112106,2.76,0,34.826303212180676
10765,2,60.5,2,21.01677322,105.9501877,14.78,1,44.4134818676926
2187,2,86.0,2,20.97986794,105.7439194,8.76,0,48.86848558453608
6892,3,110.0,2,20.99727631,105.8029861,4.57,5,42.05872021421642
2055,1,49.0,1,20.95757484,105.8069,8.54,1,42.465720723237396
5614,3,91.97,2,21.08827972,105.8004074,4.56,0,38.660235704749105
10505,2,75.1,2,21.01028824,105.9401245,13.93,1,42.86555557354982
4173,3,65.0,2,21.00522614,105.7389145,7.58,0,37.878376472906325
7121,2,49.0,2,21.0186842,105.838221,4.14,2,28.01938434286942
1433,2,80.0,2,20.96246719,105.792366,8.14,2,50.59323428504712
6132,2,66.0,2,21.03597832,105.9062958,10.18,1,39.776160612462164
5883,2,65.0,2,21.00481796,105.8046722,3.81,4,37.354420492333205
7850,2,70.0,2,20.95850182,105.8263474,8.72,1,31.370930759233346
10836,2,72.0,1,20.96359825,105.8280334,8.27,1,50.53052638069662
136,3,86.0,2,20.98373795,105.8515625,7.55,1,29.635205068583904
2132,3,110.0,2,21.01434898,105.7964096,2.98,2,41.50826848554048
4987,3,91.0,2,21.03510475,105.7655411,3.99,0,60.67566840383788
10663,3,94.0,2,21.0124321,105.767395,4.82,0,30.924238750532677
1386,3,161.9,2,21.07865143,105.8026123,3.58,0,47.17844415604709
2765,2,54.3,2,20.9732914,105.8200073,7.13,0,44.14341883535972
3981,3,95.8,2,21.00298119,105.7320557,8.29,0,34.19378269765164
7899,2,48.0,1,21.0255158,105.8275913,2.88,1,44.79852652603329
1313,2,72.0,2,21.02724648,105.7860107,2.44,0,29.664388687031174
2067,3,92.0,2,20.99843788,105.8667374,7.63,0,40.27267143696431
2584,2,70.0,2,20.9908123,105.7839127,5.61,1,48.66044499684272
3423,2,58.0,1,21.07865143,105.8026123,3.58,0,39.8987422345909
1871,1,36.0,1,21.00278,105.945465,14.64,0,42.84550023291785
6194,2,55.0,1,21.00885201,105.7439194,6.97,0,41.48187856625994
4984,3,92.0,3,20.9952507,105.7844086,5.18,1,40.403122194656945
9468,1,36.0,1,21.0260381,105.8398772,3.9,4,42.2482969395362
7539,2,62.0,2,20.97953796,105.8416138,7.33,1,46.22251752108213
9437,1,76.0,2,21.06409264,105.8097382,2.18,1,40.105346054163945
1209,1,49.0,1,21.0024147,105.9641113,16.45,0,31.51778506174098
3207,2,52.0,1,21.00657463,105.7450485,6.99,0,37.72376210901257
3016,3,117.0,2,20.97366714,105.7587128,8.31,1,30.856128287518104
6224,1,35.0,1,21.00580597,105.7943726,3.85,2,42.83629129061103
8986,3,100.0,2,20.9919548,105.7851028,5.46,1,43.76395743028368
9134,2,33.0,2,20.9877606,105.8006384,5.53,3,29.427573534905225
1067,2,72.0,2,21.07016945,105.9068375,10.57,2,53.35922345541493
4900,2,73.0,2,20.97602463,105.7615967,7.96,1,50.62244642301971
1155,3,127.0,2,20.97843933,105.772644,7.2,2,38.56280767187475
